eta,g_Popt,g_Palg,g_Pstar,g_mixture,G_Popt,G_Palg,G_Pstar,G_mixture
7.388078365985828455e-02,-8.050615567839820130e+00,-6.687226633423035693e+00,-4.583174948173093455e+00,-7.383095980043377082e+00,3.466280486540291861e-01,4.397816976740900330e-01,6.183944927740192554e-01,3.989460101288286875e-01
7.424343476448519441e-02,-7.985137220676260306e+00,-6.623256666642957313e+00,-4.525849858507346113e+00,-7.319187222580435304e+00,3.437203569228894917e-01,4.373681669381465076e-01,6.167427938199109283e-01,3.962801105068440854e-01
7.460608586911213203e-02,-7.920309193814773607e+00,-6.559953017098541395e+00,-4.469236857588436251e+00,-7.255940676509080589e+00,3.408362930669895929e-01,4.349777141609778575e-01,6.151117547530073892e-01,3.936372673905021990e-01
7.496873697373906964e-02,-7.856122210993729205e+00,-6.497306435009909009e+00,-4.413326365009877961e+00,-7.193347007016527073e+00,3.379756229289770930e-01,4.326100993791239802e-01,6.135011190707103657e-01,3.910172423207507464e-01
7.533138807836597950e-02,-7.792567175337595131e+00,-6.435307856763256673e+00,-4.358108951843950862e+00,-7.131397053303627942e+00,3.351381156830188779e-01,4.302650859498112768e-01,6.119106337173001453e-01,3.884198001922642973e-01
7.569403918299291711e-02,-7.729635165047729295e+00,-6.373948385692910001e+00,-4.303575359422595170e+00,-7.070081828720756079e+00,3.323235437705270856e-01,4.279424404869232035e-01,6.103400490255947997e-01,3.858447091903132176e-01
7.605669028761984085e-02,-7.667317429216368829e+00,-6.313219291672285571e+00,-4.249716513673080343e+00,-7.009392520147421202e+00,3.295316828374279527e-01,4.256419328005314195e-01,6.087891186526074305e-01,3.832917407277214306e-01
7.641934139224676459e-02,-7.605605383759687754e+00,-6.253112009752218370e+00,-4.196523489286809294e+00,-6.949320477810360330e+00,3.267623116729242438e-01,4.233633358367466792e-01,6.072575995190986342e-01,3.807606693837816136e-01
7.678199249687370220e-02,-7.544490606521908838e+00,-6.193618136214102954e+00,-4.143987501808537033e+00,-6.889857209807254357e+00,3.240152121498843796e-01,4.211064256185326204e-01,6.057452517570617312e-01,3.782512728460101226e-01
7.714464360150062594e-02,-7.483964833735558209e+00,-6.134729430514648918e+00,-4.092099946434588631e+00,-6.830994386717494038e+00,3.212901691667614523e-01,4.188709811868831512e-01,6.042518386516070317e-01,3.757633318520592347e-01
7.750729470612754968e-02,-7.424019958454249668e+00,-6.076437806894912086e+00,-4.040852363701723959e+00,-6.772723833731411958e+00,3.185869705904369464e-01,4.166567845431677908e-01,6.027771265820325297e-01,3.732966301322195868e-01
7.786994581075448729e-02,-7.364648025426842715e+00,-6.018735322758343109e+00,-3.990236415105835377e+00,-6.715037521817552424e+00,3.159054072002791536e-01,4.144636205951064412e-01,6.013208849735367512e-01,3.708509543549524112e-01
7.823259691538141103e-02,-7.305841227546494565e+00,-5.961614182016588437e+00,-3.940243929634782205e+00,-6.657927573813389621e+00,3.132452726337751070e-01,4.122912771042448465e-01,5.998828862449155919e-01,3.684260940729184863e-01
7.859524802000833477e-02,-7.247591902420604804e+00,-5.905066731679598391e+00,-3.890866878949049479e+00,-6.601386256877609604e+00,3.106063633334268381e-01,4.101395446334412664e-01,5.984629057523211948e-01,3.660218416692708754e-01
7.895789912463527238e-02,-7.189892529035207147e+00,-5.849085460536775471e+00,-3.842097344843372397e+00,-6.545405973532652411e+00,3.079884784948759835e-01,4.080082164952110180e-01,5.970607217434217295e-01,3.636379923069412712e-01
7.932055022926219612e-02,-7.132735724510799180e+00,-5.793663001367977294e+00,-3.793927557541582729e+00,-6.489979266417248205e+00,3.053914200162213266e-01,4.058970886999094807e-01,5.956761153105174511e-01,3.612743438786886196e-01
7.968320133388911986e-02,-7.076114240946668410e+00,-5.738792112074926344e+00,-3.746349887974300685e+00,-6.435098814251620780e+00,3.028149924484956346e-01,4.038059599069342420e-01,5.943088703381125271e-01,3.589306969570167372e-01
8.004585243851605747e-02,-7.020020962318246127e+00,-5.684465679666478088e+00,-3.699356814971190843e+00,-6.380757423016286012e+00,3.002590029472782529e-01,4.017346313786276379e-01,5.929587734578368741e-01,3.566068547464241734e-01
8.040850354314298121e-02,-6.964448899880914645e+00,-5.630676718494895816e+00,-3.652940940189004948e+00,-6.326948025114485397e+00,2.977232612257040278e-01,3.996829069337755058e-01,5.916256140066094016e-01,3.543026230374051178e-01
8.077115464776990494e-02,-6.909391191613194927e+00,-5.577418367543512723e+00,-3.607095006054247932e+00,-6.273663682376728445e+00,2.952075795084052601e-01,3.976505929019178431e-01,5.903091839788412454e-01,3.520178101600568432e-01
8.113380575239684256e-02,-6.854841099611595823e+00,-5.524683895364919550e+00,-3.561811863157947400e+00,-6.220897577680293722e+00,2.927117724860280878e-01,3.956374980772553451e-01,5.890092779812975410e-01,3.497522269386624805e-01
8.149645685702375242e-02,-6.800792006407658796e+00,-5.472466685604690184e+00,-3.517084461567080211e+00,-6.168643010302647944e+00,2.902356572708892912e-01,3.936434336742867801e-01,5.877256931954470964e-01,3.475056866486364582e-01
8.185910796165069003e-02,-6.747237412287915959e+00,-5.420760233759764013e+00,-3.472905889518608902e+00,-6.116893401206351832e+00,2.877790533537851747e-01,3.916682132866570187e-01,5.864582293343706398e-01,3.452780049733523704e-01
8.222175906627762765e-02,-6.694170932684771813e+00,-5.369558148939190367e+00,-3.429269343083998223e+00,-6.065642285092319064e+00,2.853417825617621251e-01,3.897116528462759577e-01,5.852066885981546118e-01,3.430689999614556784e-01
8.258441017090453751e-02,-6.641586295636042969e+00,-5.318854151334395652e+00,-3.386168103106120597e+00,-6.014883303908534984e+00,2.829236690168187573e-01,3.877735705825748891e-01,5.839708756389664357e-01,3.408784919867933194e-01
8.294706127553147512e-02,-6.589477339311118342e+00,-5.268642073584762997e+00,-3.343595579092975001e+00,-5.964610213302465880e+00,2.805245390955173335e-01,3.858537869819747002e-01,5.827505975223525869e-01,3.387063037083494210e-01
8.330971238015839886e-02,-6.537838009601718348e+00,-5.218915859186654238e+00,-3.301545288529618816e+00,-5.914816876692939651e+00,2.781442213894826931e-01,3.839521247473954846e-01,5.815456636843301386e-01,3.365522600300885347e-01
8.367236348478532260e-02,-6.486662357496880915e+00,-5.169669547330138393e+00,-3.260010827141947232e+00,-5.865497257425951183e+00,2.757825466668116787e-01,3.820684087608032797e-01,5.803558858976202162e-01,3.344161880632933181e-01
8.403501458941226021e-02,-6.435944535299726432e+00,-5.120897278505002426e+00,-3.218985903244609759e+00,-5.816645422332063831e+00,2.734393478346455186e-01,3.802024660474900841e-01,5.791810782370456767e-01,3.322979170896814827e-01
8.439766569403918395e-02,-6.385678797789904770e+00,-5.072593292593794878e+00,-3.178464333705171896e+00,-5.768255541888149374e+00,2.711144599022178303e-01,3.783541257396835222e-01,5.780210570394328506e-01,3.301972785238475039e-01
8.476031679866610768e-02,-6.335859498851124982e+00,-5.024751927653869465e+00,-3.138440014616300289e+00,-5.720321881848215995e+00,2.688077199443025256e-01,3.765232190407223900e-01,5.768756408695621118e-01,3.281141058771925856e-01
8.512296790329304530e-02,-6.286481088947051710e+00,-4.977367625172460563e+00,-3.098906932607016884e+00,-5.672838803382775907e+00,2.665189670657313048e-01,3.747095791885007854e-01,5.757446504893861672e-01,3.260482347233469858e-01
8.548561900791996904e-02,-6.237538113060709932e+00,-4.930434912795670144e+00,-3.059859185123878333e+00,-5.625800765319275420e+00,2.642480423667428191e-01,3.729130414210909406e-01,5.746279088215191511e-01,3.239995026631613539e-01
8.584827011254689277e-02,-6.189025208686094182e+00,-4.883948406893115823e+00,-3.021290950847612677e+00,-5.579202316825222496e+00,2.619947889090689097e-01,3.711334429450323658e-01,5.735252409144130370e-01,3.219677492906174443e-01
8.621092121717383039e-02,-6.140937103870466984e+00,-4.837902812971795363e+00,-2.983196480356536284e+00,-5.533038094029976151e+00,2.597590516827403828e-01,3.693706229030809807e-01,5.724364739145906267e-01,3.199528161606790544e-01
8.657357232180075413e-02,-6.093268615305849956e+00,-4.792292923779307046e+00,-2.945570133551807857e+00,-5.487302825688404440e+00,2.575406775735942233e-01,3.676244223422278079e-01,5.713614370337860571e-01,3.179545467567285177e-01
8.693622342642767786e-02,-6.046014646468274911e+00,-4.747113623617958744e+00,-2.908406352981090848e+00,-5.441991326542877871e+00,2.553395153314634847e-01,3.658946841812783513e-01,5.702999615141354228e-01,3.159727864581789447e-01
8.729887453105461548e-02,-5.999170185022444812e+00,-4.702359880461147057e+00,-2.871699642142841569e+00,-5.397098491050893898e+00,2.531554155391756433e-01,3.641812531790796781e-01,5.692518806021391597e-01,3.140073825104284788e-01
8.766152563568153921e-02,-5.952730300660504348e+00,-4.658026737813125706e+00,-2.835444605781434646e+00,-5.352619299397149533e+00,2.509882305824135962e-01,3.624839759056535105e-01,5.682170295192516818e-01,3.120581839948616265e-01
8.802417674030846295e-02,-5.906690146387910012e+00,-4.614109319293047129e+00,-2.799635932829534823e+00,-5.308548815248103736e+00,2.488378146197349761e-01,3.608027007139731346e-01,5.671952454282571665e-01,3.101250417981669116e-01
8.838682784493540057e-02,-5.861044955094274478e+00,-4.570602826963754417e+00,-2.764268369405737502e+00,-5.264882177784715900e+00,2.467040235529801562e-01,3.591372777112128434e-01,5.661863674076350605e-01,3.082078085835069370e-01
8.874947894956231043e-02,-5.815790037820386615e+00,-4.527502541947419523e+00,-2.729336748602566587e+00,-5.221614606037598527e+00,2.445867149986168387e-01,3.574875587301890034e-01,5.651902364254202116e-01,3.063063387623471412e-01
8.911213005418924804e-02,-5.770920782156447437e+00,-4.484803827438244461e+00,-2.694835989418066902e+00,-5.178741397387923051e+00,2.424857482596880498e-01,3.558533973001419826e-01,5.642066953078549441e-01,3.044204884657693011e-01
8.947478115881618566e-02,-5.726432650679310399e+00,-4.442502112118915214e+00,-2.660761070544403140e+00,-5.136257921259541170e+00,2.404009842983358958e-01,3.542346486199804412e-01,5.632355887129888439e-01,3.025501155172024559e-01
8.983743226344309551e-02,-5.682321179427549218e+00,-4.400592895857932341e+00,-2.627107038192628252e+00,-5.094159619393964000e+00,2.383322857088835400e-01,3.526311695334987117e-01,5.622767631076114325e-01,3.006950794062461796e-01
9.020008336807003313e-02,-5.638581976413315822e+00,-4.359071749205203794e+00,-2.593869027411072281e+00,-5.052442008752725755e+00,2.362795166914634093e-01,3.510428185036518212e-01,5.613300667389004017e-01,2.988552412619177590e-01
9.056273447269695687e-02,-5.595210720167854035e+00,-4.317934312225088611e+00,-2.561042235409773937e+00,-5.011100675207561750e+00,2.342425430261808605e-01,3.494694555871357133e-01,5.603953496070425144e-01,2.970304638265185426e-01
9.092538557732388060e-02,-5.552203156782855586e+00,-4.277176300671861497e+00,-2.528621911594280292e+00,-4.970131269232744842e+00,2.322212320480759873e-01,3.479109424080568669e-01,5.594724634444969702e-01,2.952206114314240848e-01
9.128803668195081822e-02,-5.509555100273632711e+00,-4.236793492372220804e+00,-2.496603392769726426e+00,-4.929529512975499905e+00,2.302154526225571596e-01,3.463671421329529432e-01,5.585612616906835415e-01,2.934255499723741334e-01
9.165068778657774196e-02,-5.467262432348316104e+00,-4.196781726473999719e+00,-2.464982079863922593e+00,-4.889291195588574723e+00,2.282250751208103612e-01,3.448379194484185728e-01,5.576615994645077734e-01,2.916451468843268557e-01
9.201333889120466569e-02,-5.425321099766426514e+00,-4.157136905943026761e+00,-2.433753417482684256e+00,-4.849412167161506027e+00,2.262499713957291103e-01,3.433231405384138402e-01,5.567733335448138421e-01,2.898792711182591741e-01
9.237598999583160331e-02,-5.383727113051007152e+00,-4.117854996288253133e+00,-2.402912930160887583e+00,-4.809888344659394299e+00,2.242900147585570325e-01,3.418226730613522779e-01,5.558963223479713722e-01,2.881277931179915264e-01
9.273864110045852704e-02,-5.342476545231011897e+00,-4.078932028366616613e+00,-2.372456208541137812e+00,-4.770715708246633824e+00,2.223450799559923974e-01,3.403363861269108614e-01,5.550304259013956187e-01,2.863905847966017326e-01
9.310129220508545078e-02,-5.301565530613076227e+00,-4.040364096837055996e+00,-2.342378884816104900e+00,-4.731890295567525051e+00,2.204150431477422956e-01,3.388641502726117416e-01,5.541755058240257492e-01,2.846675195145429438e-01
9.346394330971238840e-02,-5.260990263581938997e+00,-4.002147347611208161e+00,-2.312676658008564701e+00,-4.693408205644304942e+00,2.184997818845180184e-01,3.374058374429598217e-01,5.533314253066732302e-01,2.829584720580914370e-01
9.382659441433931213e-02,-5.220746997428684644e+00,-3.964277984143325106e+00,-2.283345295461289837e+00,-4.655265598217785517e+00,2.165991750864606491e-01,3.359613209697154268e-01,5.524980490875155414e-01,2.812633186172077693e-01
9.418924551896623587e-02,-5.180832043044822477e+00,-3.926752266496383648e+00,-2.254380609240858035e+00,-4.617458688150315460e+00,2.147131030220146286e-01,3.345304755511959716e-01,5.516752434315983500e-01,2.795819367645315801e-01
9.455189662359317349e-02,-5.141241766016793946e+00,-3.889566511327891440e+00,-2.225778460973472761e+00,-4.579983744010571733e+00,2.128414472875661545e-01,3.331131772317488249e-01,5.508628761137395191e-01,2.779142054356487090e-01
9.491454772822009722e-02,-5.101972588929815977e+00,-3.852717097471328955e+00,-2.197534783762932875e+00,-4.542837094153339805e+00,2.109840907871902704e-01,3.317093033802158697e-01,5.500608163965822195e-01,2.762600049085118803e-01
9.527719883284702096e-02,-5.063020989502125424e+00,-3.816200450170279090e+00,-2.169645558125843365e+00,-4.506015120580197042e+00,2.091409177123183527e-01,3.303187326702433646e-01,5.492689350090367295e-01,2.746192167828723774e-01
9.563984993747394470e-02,-5.024383498893056910e+00,-3.780013045062095678e+00,-2.142106801510523795e+00,-4.469514255555587567e+00,2.073118135220507474e-01,3.289413450627294289e-01,5.484871041309867801e-01,2.729917239614388924e-01
9.600250104210088231e-02,-4.986056700683378473e+00,-3.744151409126708074e+00,-2.114914601535152983e+00,-4.433330987182148242e+00,2.054966649239615695e-01,3.275770217873762435e-01,5.477151973738693114e-01,2.713774106306381384e-01
9.636515214672780605e-02,-4.948037229878706533e+00,-3.708612119714000954e+00,-2.088065095714672026e+00,-4.397461854693194283e+00,2.036953598552685429e-01,3.262256453242475818e-01,5.469530897589032215e-01,2.697761622412193638e-01
9.672780325135472979e-02,-4.910321771935345581e+00,-3.673391809832561528e+00,-2.061554452096929779e+00,-4.361903443938342839e+00,2.019077874643602222e-01,3.248870993845424104e-01,5.462006577025055876e-01,2.681878654905296422e-01
9.709045435598166740e-02,-4.872907061808033014e+00,-3.638487160081050220e+00,-2.035378902195617457e+00,-4.326652392954516202e+00,2.001338380926726002e-01,3.235612688918735325e-01,5.454577789992469672e-01,2.666124083045986470e-01
9.745310546060859114e-02,-4.835789883018965618e+00,-3.603894893144685696e+00,-2.009534730043176509e+00,-4.291705389106766688e+00,1.983734032569077765e-01,3.222480399660072603e-01,5.447243328008209984e-01,2.650496798197313764e-01
9.781575656523551487e-02,-4.798967066169585571e+00,-3.569611778369737642e+00,-1.984018249730233663e+00,-4.257059163562651349e+00,1.966263756316901645e-01,3.209472999067706223e-01,5.440001996010704888e-01,2.634995703656208832e-01
9.817840766986245249e-02,-4.762435487039537563e+00,-3.535634630890974961e+00,-1.958825827023426669e+00,-4.222710493918831354e+00,1.948926490328380945e-01,3.196589371772881050e-01,5.432852612211672705e-01,2.619619714489870299e-01
9.854105877448937623e-02,-4.726192069259191442e+00,-3.501960313171531780e+00,-1.933953883254998729e+00,-4.188656207107886331e+00,1.931721184004955294e-01,3.183828413870974927e-01,5.425794007901664218e-01,2.604367757362122671e-01
9.890370987911629996e-02,-4.690233781711505401e+00,-3.468585737753260290e+00,-1.909398873864660118e+00,-4.154893173169432075e+00,1.914646797822494584e-01,3.171189032744871072e-01,5.418825027287462737e-01,2.589238770365788200e-01
9.926636098374322370e-02,-4.654557637493990541e+00,-3.435507852736844114e+00,-1.885157291037183214e+00,-4.121418304919679088e+00,1.897702303169078730e-01,3.158670146909676735e-01,5.411944527363610202e-01,2.574231702866960347e-01
9.962901208837016132e-02,-4.619160693104526594e+00,-3.402723647980367083e+00,-1.861225686186944728e+00,-4.088228561622501367e+00,1.880886682186125869e-01,3.146270685872527562e-01,5.405151377738380836e-01,2.559345515343217636e-01
9.999166319299708505e-02,-4.584040047644936777e+00,-3.370230155052614585e+00,-1.837600648165558681e+00,-4.055320944151076468e+00,1.864198927612444878e-01,3.133989589981241997e-01,5.398444460458500238e-01,2.544579179223953602e-01
1.003543142976240088e-01,-4.549192842041883900e+00,-3.338024446832435821e+00,-1.814278792597177059e+00,-4.022692492305684375e+00,1.847638042631145616e-01,3.121825810273780588e-01,5.391822669892715192e-01,2.529931676744342495e-01
1.007169654022509464e-01,-4.514616258284669392e+00,-3.306103643828881999e+00,-1.791256793463038122e+00,-3.990340290278616919e+00,1.831203040719340258e-01,3.109778308316974993e-01,5.385284912577432692e-01,2.515402000794262349e-01
1.010796165068778701e-01,-4.480307518679483181e+00,-3.274464901323383081e+00,-1.768531365436519565e+00,-3.958261462651289975e+00,1.814892945500584664e-01,3.097846056057111941e-01,5.378830107037119168e-01,2.500989154764564626e-01
